Band,Ort Grimm,Ort XY,Y,X,Jahr eigene,Jahr,Region eigene,Region Grimm,Wein,Haus,Unnamed: 11,X_num,Y_num,year_num,interval,Wein_score,Wein_binary,Haus_score,Haus_binary
2.0,Zinxheim,Zingsheim,"50,508611","6,657222",1622,1622,WMD,WMD,ei,,,6.657222,50.508611,1622.0,1600-1649,1.0,1.0,,
6.0,Zuelpich Zülpich,,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
2.0,Zurmühlen (Mosel),,,,1506,1506,WMD,WMD,ei,,?,,,1506.0,1500-1549,1.0,1.0,,
1.0,Zuzendorf,,"48,844722","7,540556",NN,NN,Elsass,Elsass,ei,,,7.540556,48.844722,,,1.0,1.0,,
3.0,Zwischen der Eiche,Klingenberg am Main,"49,783333","9,183333",NN,NN,MDT,Franken,ei,,,9.183333,49.783333,,,1.0,1.0,,
3.0,"Ahlten (bei Hannover, Coldingen)",,"52,365061","9,911964",1551,1551,NDT,Niedersachsen,,au,,9.911964,52.365061,1551.0,1550-1599,,,1.0,1.0
6.0,"Albersweiler (bei Annweiler, Landau)",,"49,22","8,032222",1601,Anfang 17. Jh.,WMD,WMD,,au,,8.032222,49.22,1601.0,1600-1649,,,1.0,1.0
2.0,Alflen,ggf Alf,"50,176959","7,040473",1499,1499,WMD,WMD,,au,,7.040473,50.176959,1499.0,1450-1499,,,1.0,1.0
4.0,Allensbach bei Reichenau,,"47,72","9,07",1397,1397,WOD,Schwaben,,,,9.07,47.72,1397.0,1350-1399,,,,
1.0,Alsenzbruck bei Winnweiler Donnersberg,,"49,565","7,881944",1507,1507,WMD,Elsass,,,,7.881944,49.565,1507.0,1500-1549,,,,
1.0,Alsenzbruck bei Winnweiler Donnersberg,,"49,565","7,881944",1507,1507,WMD,WMD,,,,7.881944,49.565,1507.0,1500-1549,,,,
4.0,"Altenbruch, Lüdigwort, Nordleda",,"53,823983","8,774089",1439,1439,NDT,Niedersachsen,,u,,8.774089,53.823983,1439.0,1400-1449,,,0.0,0.0
3.0,Altenhaßlau,,"50,19","9,19",1354,1354,MDT,Hessen,,,,9.19,50.19,1354.0,1350-1399,,,,
6.0,Altensteig,,"48,58638889","8,604722222",1490,1490,WOD,Schwaben,,,,8.604722222,48.58638889,1490.0,1450-1499,,,,
1.0,Altorf,,"47,311661","8,722229",1439,1439,CH,CH,,u,,8.722229,47.311661,1439.0,1400-1449,,,0.0,0.0
1.0,Altrengensberg bei Zürich,,"47,428571","8,48202",1456,1456,CH,CH,,,,8.48202,47.428571,1456.0,1450-1499,,,,
4.0,Altstetten,,"47,38753","8,485842",1429,1429,CH,CH,,u,,8.485842,47.38753,1429.0,1400-1449,,,0.0,0.0
4.0,"Alzey, siebzehn Dörfer",,"49,751667","8,116111",1450,15. Jh,WMD,WMD,,u,,8.116111,49.751667,1450.0,1450-1499,,,0.0,0.0
4.0,Ammertzswiller,Ammertzwiller,"47,688889","7,167222",1576,1576,Elsass,Elsass,,,,7.167222,47.688889,1576.0,1550-1599,,,,
2.0,Andernach,,"50,43972222","7,401666667",1498,1498,WMD,WMD,,,,7.401666667,50.43972222,1498.0,1450-1499,,,,
3.0,Angecht bei Kufstein,,"47,58","12,17",NN,NN,OOD,AT,,,,12.17,47.58,,,,,,
6.0,Anhausen Gussenstadt Mecklingen,,"48,6178","10,15042",1588,"188, 1686-1688",WOD,Schwaben,,au,,10.15042,48.6178,1588.0,1550-1599,,,1.0,1.0
2.0,Antweiler,,"50,403611","6,830556",1525,1525,WMD,WMD,,au,,6.830556,50.403611,1525.0,1500-1549,,,1.0,1.0
1.0,Appenzell,,"47,33077","9,40876",1379,1379,CH,CH,,,,9.40876,47.33077,1379.0,1350-1399,,,,
6.0,Armorbach,,"49,643261","9,21899",1395,1395,MDT,Franken,,u,,9.21899,49.643261,1395.0,1350-1399,,,0.0,0.0
1.0,Arzbach an der Lahn bei Ems,,"50,38","7,75",1694,1694,MDT,MDT,,au,,7.75,50.38,1694.0,1650-1699,,,1.0,1.0
6.0,Aspach,Aspach (Heimenkirch),"47,6246","9,87088",NN,NN,OOD,Baiern,,au,,9.87088,47.6246,,,,,1.0,1.0
1.0,Aspizheim Gauspizheim bei Alzey,Aspisheim,"49,9075","7,982222",1500,1500,WMD,WMD,,au,,7.982222,49.9075,1500.0,1500-1549,,,1.0,1.0
1.0,Attenthal im Dreisamtal,,"47,982778","7,963889",NN,NN,WOD,Baden,,,,7.963889,47.982778,,,,,,
4.0,Auenheim bei Kehl,,"48,6","7,84",1442,1442,WOD,Schwaben,,,,7.84,48.6,1442.0,1400-1449,,,,
6.0,Augsburg,,"48,371667","10,898333",1316,1316,WOD,Schwaben,,,,10.898333,48.371667,1316.0,1300-1349,,,,
2.0,Awel = Auel bei Hillesheim und Steffeln,,"50,28285","6,58762",NN,NN,WMD,WMD,,,,6.58762,50.28285,,,,,,
2.0,Bacharach (Hundsrück),,"50,061111","7,769444",1386,1386,WMD,WMD,,u,,7.769444,50.061111,1386.0,1350-1399,,,0.0,0.0
2.0,Bacharach (Hundsrück),,"50,061111","7,769444",1407,1407,WMD,WMD,,,,7.769444,50.061111,1407.0,1400-1449,,,,
3.0,Bakenfeld bei Münster,,"51,96","7,63",NN,NN,NDT,Westfalen,,,,7.63,51.96,,,,,,
6.0,Baldingen bei Nördlingen,,"48,858333","10,476667",1686,1686,WOD,Schwaben,,,,10.476667,48.858333,1686.0,1650-1699,,,,
6.0,Baldingen bei Nördlingen,,"48,858333","10,476667",NN,Abschrift 17. Jh.,WOD,Schwaben,,au,,10.476667,48.858333,1650.0,1650-1699,,,1.0,1.0
4.0,Balgau,,"47,92805556","7,540277778",1471,1471,Elsass,Elsass,,,,7.540277778,47.92805556,1471.0,1450-1499,,,,
3.0,Barkhofen bei Werden,,"51,39",7,1320,1320,NDT,Westfalen,,,,7.0,51.39,1320.0,1300-1349,,,,
3.0,Barmen,,"51,28","7,2",1650,17.Jh.,NDT,Westfalen,,,,7.2,51.28,1650.0,1650-1699,,,,
1.0,Bärstadt FAKE (Werkmüller 1972: 162),,"50,1025","8,073333",1489,1489,,,,,,8.073333,50.1025,1489.0,1450-1499,,,,
2.0,Barweiler (Eifel),,"50,3575","6,865278",NN,NN,WMD,WMD,,au,,6.865278,50.3575,,,,,1.0,1.0
3.0,Beber (zwischen Hülsede und Hamelspringe),,"52,22","9,38",1659,1659,NDT,Niedersachsen,,au,,9.38,52.22,1659.0,1650-1699,,,1.0,1.0
4.0,Beber Holzartikel,,,,1572,1572,NDT,Niedersachsen,,u,,,,1572.0,1550-1599,,,0.0,0.0
1.0,Becheln bei Braubach,,"50,293036","7,717928",1541,1541,MDT,MDT,,au,,7.717928,50.293036,1541.0,1500-1549,,,1.0,1.0
3.0,Behrungen bei Mellrichstadt,,"50,41","10,41",NN,NN,MDT,Thüringen,,,,10.41,50.41,,,,,,
5.0,Bellheim,,"49,19805556","8,279166667",1565,1565,WMD,WMD,,,,8.279166667,49.19805556,1565.0,1550-1599,,,,
3.0,Benker Heide,Flierich,"51,588889","7,804722",NN,NN,NDT,Westfalen,,u,,7.804722,51.588889,,,,,0.0,0.0
2.0,Benrod (an der Saar),Lampaden,"49,648611","6,701944",1599,1599,WMD,WMD,,au,,6.701944,49.648611,1599.0,1550-1599,,,1.0,1.0
6.0,Benzenzimmern bei Nördlingen,,"48,890156","10,436846",1450,1450,WOD,Schwaben,,au,,10.436846,48.890156,1450.0,1450-1499,,,1.0,1.0
4.0,Berkon,,"47,35","8,37",1348,1348,CH,CH,,,,8.37,47.35,1348.0,1300-1349,,,,
2.0,Berlingen (Saar),,"50,238495","6,717868",1488,1488,WMD,WMD,,,,6.717868,50.238495,1488.0,1450-1499,,,,
3.0,Berschampe,Blekede,"53,2874","10,732",1503,1503,NDT,Niedersachsen,,u,,10.732,53.2874,1503.0,1500-1549,,,0.0,0.0
1.0,Betmeringen bei Stühlingen,,"47,753929","8,362254",NN,NN,WOD,Baden,,u,,8.362254,47.753929,,,,,0.0,0.0
2.0,"Betzing bei Münstermaifeld, Polch",,"50,2475","7,363056",NN,NN,WMD,WMD,,,,7.363056,50.2475,,,,,,
2.0,Beulich (Mosel),,"50,174761","7,452997",NN,NN,WMD,WMD,,,,7.452997,50.174761,,,,,,
1.0,Bibrau ,Bebra zwischen Offenbach und Seligenstadt,"50,088889","8,803056",1385,1385,MDT,MDT,,,,8.803056,50.088889,1385.0,1350-1399,,,,
2.0,Biebern bei Simmern,,"49,992889","7,442681",1506,1506,WMD,WMD,,,,7.442681,49.992889,1506.0,1500-1549,,,,
4.0,Biedertan,,,,1303,1303,Elsass,Elsass,,u,,,,1303.0,1300-1349,,,0.0,0.0
5.0,Biel (bei Bern),,,,1352,1352,CH,CH,,,,,,1352.0,1350-1399,,,,
1.0,Birmensdorf und Urdorf,,"47,35444","8,437779",1347,1347,CH,CH,,,,8.437779,47.35444,1347.0,1300-1349,,,,
1.0,Bleidenstatt,,"50,138889","8,1375",1509,1509,MDT,WMD,,,,8.1375,50.138889,1509.0,1500-1549,,,,
1.0,Blenich = Planich bei Kreuznach,Planig,"49,862498","7,912009",1450,15. Jh.,WMD,Baden,,,,7.912009,49.862498,1450.0,1450-1499,,,,
4.0,Bliggenstorf,,"47,2","8,5",1381,1381,CH,CH,,,,8.5,47.2,1381.0,1350-1399,,,,
3.0,Bochum,,"51,48012","7,21662",1341,1341,NDT,Westfalen,,,,7.21662,51.48012,1341.0,1300-1349,,,,
2.0,"Bockenau Widder (Hundsrück, Nahe)",,"49,836667","7,679444",NN,NN,WMD,WMD,,,,7.679444,49.836667,,,,,,
2.0,Boelheim,Haus Bollheim,"50,697898","6,711702",1413,1413,WMD,WMD,,au,,6.711702,50.697898,1413.0,1400-1449,,,1.0,1.0
2.0,Boizweiler (Mosel),Butzweiler,"49,815863","6,619411",1539,1539,WMD,WMD,,au,,6.619411,49.815863,1539.0,1500-1549,,,1.0,1.0
2.0,Bollendorf bei Echternach,,"49,853056","6,361667",1653,1653,WMD,WMD,,,,6.361667,49.853056,1653.0,1650-1699,,,,
3.0,Bonames,,"50,18333333","8,664722222",1441,1441,MDT,Hessen,,,,8.664722222,50.18333333,1441.0,1400-1449,,,,
3.0,Born (Limburg),,"51,03","5,81",1486,1486,NDT,Westfalen,,,,5.81,51.03,1486.0,1450-1499,,,,
1.0,Borsikon,,"47,284205","8,487077",1412,1412,CH,CH,,u,,8.487077,47.284205,1412.0,1400-1449,,,0.0,0.0
5.0,Boswil,,"47,30075","8,31289",1343,1343,CH,CH,,u,,8.31289,47.30075,1343.0,1300-1349,,,0.0,0.0
2.0,Briedel (Mosel),,"50,024042","7,149089",NN,NN,WMD,WMD,,,,7.149089,50.024042,,,,,,
3.0,Brokensen (bei Gifhorn),,"52,021207","9,482607",1529,1529,NDT,Niedersachsen,,,,9.482607,52.021207,1529.0,1500-1549,,,,
3.0,Bruch (auch Feldbersche Bruch; bei Hannover),,"52,3602269","9,656424468",1688,1688,NDT,Niedersachsen,,au,,9.656424468,52.3602269,1688.0,1650-1699,,,1.0,1.0
3.0,Bruch (auch Feldbersche Bruch; bei Hannover),,"52,3602269","9,656424468",1523,1523,NDT,Niedersachsen,,au,,9.656424468,52.3602269,1523.0,1500-1549,,,1.0,1.0
2.0,Bruch bei Kill und Salm,,"49,956944","6,784722",1506,1506,WMD,WMD,,,,6.784722,49.956944,1506.0,1500-1549,,,,
3.0,Bubenheim,,"50,38","7,55",1556,1556,WMD,WMD,,,,7.55,50.38,1556.0,1550-1599,,,,
1.0,Bubikon,,"47,269714","8,820278",1483,1483,CH,CH,,u,,8.820278,47.269714,1483.0,1450-1499,,,0.0,0.0
6.0,Buervenich bei Nideggen und Euskirchen,,"50,655","6,596111",NN,NN,WMD,WMD,,,,6.596111,50.655,,,,,,
6.0,Bülach Effringen bei Calw,,"48,661111","8,691944",1462,1462,WOD,Schwaben,,,,8.691944,48.661111,1462.0,1450-1499,,,,
4.0,Buochs Vierwaldstättersee,,"46,98","8,42",1433,1433,CH,CH,,,,8.42,46.98,1433.0,1400-1449,,,,
5.0,Burgalben (bei Pirmasenz),,,,1484,1484,WMD,WMD,,u,,,,1484.0,1450-1499,,,0.0,0.0
1.0,Burgau,,"47,4059","9,2096",1469,1469,CH,CH,,u,,9.2096,47.4059,1469.0,1450-1499,,,0.0,0.0
6.0,Burgstadt bei Miltenberg,,"49,713611","9,271389",1465,1465,MDT,Franken,,,,9.271389,49.713611,1465.0,1450-1499,,,,
1.0,Camberg Würges Erlebach,,"50,3","8,266667",1421,1421,MDT,MDT,,u_au,,8.266667,50.3,1421.0,1400-1449,,,0.5,
5.0,Carbe,Karben,"50,230191","8,77297",1613,1613,MDT,Hessen,,au,,8.77297,50.230191,1613.0,1600-1649,,,1.0,1.0
3.0,"Carben (Großcarben, Kleincarben, Burggresenrodoe)",,"50,230191","8,77297",1499,1499,MDT,Hessen,,au,,8.77297,50.230191,1499.0,1450-1499,,,1.0,1.0
2.0,Carden (bei Treis),,"50,178056","7,302222",1462,1462,WMD,WMD,,,,7.302222,50.178056,1462.0,1450-1499,,,,
2.0,Chorweiler bei Castellaun,,"50,108333","7,416389",1602,1602,WMD,WMD,,,,7.416389,50.108333,1602.0,1600-1649,,,,
1.0,Chur,,"46,84829","9,53222",1450,15. Jh.,CH,CH,,,,9.53222,46.84829,1450.0,1450-1499,,,,
2.0,Clüsserath (Mosel),,"49,844167","6,853889",1546,1546,WMD,WMD,,au,,6.853889,49.844167,1546.0,1500-1549,,,1.0,1.0
2.0,Cobern (Mosel),,"50,309167","7,455556",1585,1585,WMD,WMD,,au,,7.455556,50.309167,1585.0,1550-1599,,,1.0,1.0
2.0,Cochenheim,,"50,650556","6,828056",1596,1596,WMD,WMD,,,,6.828056,50.650556,1596.0,1550-1599,,,,
4.0,Coppenstein (Hundsrück),,,,1548,1548,WMD,WMD,,au,,,,1548.0,1500-1549,,,1.0,1.0
3.0,Creuzberg an der Ahr,,"50,51","6,98",1518,1518,WMD,WMD,,,,6.98,50.51,1518.0,1500-1549,,,,
2.0,Creuznach (Bad Kreuznach),,"49,846944","7,866944",NN,NN,WMD,WMD,,,,7.866944,49.846944,,,,,,
2.0,Crittenach und Obermenning,,"49,680651","6,64053",NN,NN,WMD,WMD,,,,6.64053,49.680651,,,,,,
1.0,Dachsen,,"47,665556","8,618883",1532,1532,CH,CH,,u,,8.618883,47.665556,1532.0,1500-1549,,,0.0,0.0
2.0,Daleiden (Prüm),,"50,069722","6,182222",1650,17.Jh.,WMD,WMD,,au,,6.182222,50.069722,1650.0,1650-1699,,,1.0,1.0
2.0,Dalheim bei Dudeldorf Prüm,,"49,914639","6,592925",1472,1472,WMD,WMD,,au,,6.592925,49.914639,1472.0,1450-1499,,,1.0,1.0
2.0,Daun,,"50,19861111","6,831944444",1466,1466,WMD,WMD,,,,6.831944444,50.19861111,1466.0,1450-1499,,,,
3.0,Delbrück,,"51,76666667","8,566666667",1750,18. Jh.,NDT,Westfalen,,,,8.566666667,51.76666667,1750.0,1750-1799,,,,
3.0,Dernekamp bei Dülmen,,"51,83","7,28",1603,1603,NDT,Westfalen,,,,7.28,51.83,1603.0,1600-1649,,,,
3.0,Dieffenthal,,"49,8","9,6",1449,1449,MDT,Franken,,,,9.6,49.8,1449.0,1400-1449,,,,
4.0,Dielsdorf bei Regensberg,,"47,48","8,45",1556,1556,CH,CH,,,,8.45,47.48,1556.0,1550-1599,,,,
3.0,Dissen bei Osnabrück,,"52,12","8,2",1582,1582,NDT,Westfalen,,,,8.2,52.12,1582.0,1550-1599,,,,
3.0,"Ditterser Holz (bei Blumenau, Gehrden)",,"52,436136","9,452153",1606,1606,NDT,Niedersachsen,,au,,9.452153,52.436136,1606.0,1600-1649,,,1.0,1.0
2.0,Dommershausen bei Treis an der Mosel,,"50,143611","7,397778",1580,1580,WMD,WMD,,,,7.397778,50.143611,1580.0,1550-1599,,,,
1.0,Dornheim bei Hornberg und Rotweil,,"48,168056","8,624722",1251,1251,WOD,Baden,,,,8.624722,48.168056,1251.0,1250-1299,,,,
1.0,Dornstetten,,"48,47027778","8,499444444",1400,1400,WOD,Baden,,,,8.499444444,48.47027778,1400.0,1400-1449,,,,
2.0,Dörrebach (Hundsrück) bei Stromberg,,"49,945278","7,720556",1508,1508,WMD,WMD,,,,7.720556,49.945278,1508.0,1500-1549,,,,
3.0,Dorweiler,,"50,79","6,68",NN,NN,WMD,Moselfränkisch,,,,6.68,50.79,,,,,,
6.0,Dreieich,,"50,01888889","8,696111111",1338,1338,MDT,WMD,,u,,8.696111111,50.01888889,1338.0,1300-1349,,,0.0,0.0
2.0,Dreis bei Wittlich,,"49,941008","6,817278",1453,1453,WMD,WMD,,au,,6.817278,49.941008,1453.0,1450-1499,,,1.0,1.0
2.0,Dreys (Mosel),,"50,341111","6,996111",1588,1588,WMD,WMD,,,,6.996111,50.341111,1588.0,1550-1599,,,,
2.0,Duckweiler (bei Gillenbeuren Mosel),,"50,251944","6,7825",1550,16. Jh.,WMD,WMD,,,,6.7825,50.251944,1550.0,1550-1599,,,,
5.0,Düppigheim,,"48,52861111","7,593611111",1528,1528,Elsass,Elsass,,,,7.593611111,48.52861111,1528.0,1500-1549,,,,
6.0,Ederheim bei Nördlingen,,"48,08889","10,465556",1650,17. Jh.,WOD,Schwaben,,,,10.465556,48.08889,1650.0,1650-1699,,,,
3.0,Edingen bei Echternach,,"49,8151","6,48911",1588,1588,WMD,Moselfränkisch,,,,6.48911,49.8151,1588.0,1550-1599,,,,
1.0,Egeri bei Zug,,"47,138882","8,58472",1350,14. Jh.,CH,CH,,,,8.58472,47.138882,1350.0,1350-1399,,,,
3.0,Eikel,,"52,31","8,23",1500,um 1500,NDT,Westfalen,,,,8.23,52.31,1500.0,1500-1549,,,,
3.0,Eisenhausen (zwischen Marburg und Siegen),,"50,841389","8,474722",1485,1485,MDT,Hessen,,au,,8.474722,50.841389,1485.0,1450-1499,,,1.0,1.0
3.0,Elbermark (zwischen Wolfhagen und Fritzlar),,"51,222","9,2",1440,1440,MDT,Hessen,,u,,9.2,51.222,1440.0,1400-1449,,,0.0,0.0
4.0,Eldagsen (bei Hannover),,,,1557,1557,NDT,Niedersachsen,,au,,,,1557.0,1550-1599,,,1.0,1.0
1.0,Ellstatt bei Türkheim und Oggersheim,,"48,086389","7,280556",NN,NN,Elsass,Elsass,,,,7.280556,48.086389,,,,,,
1.0,Emmen,,"47,079","8,30251",1303,1303,CH,CH,,u,,8.30251,47.079,1303.0,1300-1349,,,0.0,0.0
4.0,Emmerke,,,,NN,NN,NDT,Niedersachsen,,au,,,,,,,,1.0,1.0
4.0,Engelberg Unterwalden,,"46,82083","8,402785",1413,1413,CH,CH,,u,,8.402785,46.82083,1413.0,1400-1449,,,0.0,0.0
2.0,Engelgauw bei Blankenheim und Münstereifel,,"50,493889","6,678056",1582,1582,WMD,WMD,,,,6.678056,50.493889,1582.0,1550-1599,,,,
3.0,Engern,,"52,19","9,08",1558,1558,NDT,Westfalen,,,,9.08,52.19,1558.0,1550-1599,,,,
1.0,Engwil bei Gottlieben Thurgau,,"47,617001","9,094724",1532,1532,CH,CH,,,,9.094724,47.617001,1532.0,1500-1549,,,,
6.0,Epfendorf am Neckar,,"48,249444","8,598333",1550,16. Jh.,WOD,Schwaben,,au,,8.598333,48.249444,1550.0,1550-1599,,,1.0,1.0
5.0,Eppishausen,,"47,54639","9,2412",1447,1447,CH,CH,,au,,9.2412,47.54639,1447.0,1400-1449,,,1.0,1.0
5.0,Erlenbach,,50,9,1484,1484,MDT,Hessen,,,,9.0,50.0,1484.0,1450-1499,,,,
6.0,Eschau im Spessart,,"49,820278","9,257222",1463,1463,MDT,Franken,,,,9.257222,49.820278,1463.0,1450-1499,,,,
6.0,Eschringen bei Saarbrücken,,"49,190827","7,101248",1498,1498,WMD,WMD,,,,7.101248,49.190827,1498.0,1450-1499,,,,
1.0,Espach Eschbach bei Staufen am Rhein,,"47,89","7,655",NN,NN,WOD,Baden,,u,,7.655,47.89,,,,,0.0,0.0
3.0,Everloh,,"52,335","9,604444444",1605,1605,NDT,Niedersachsen,,,,9.604444444,52.335,1605.0,1600-1649,,,,
2.0,Faha (Saar),,"49,525933","6,486139",1529,1529,WMD,WMD,,,,6.486139,49.525933,1529.0,1500-1549,,,,
1.0,Farnau,Fahrnau,"47,661389","7,837778",NN,NN,WOD,Baden,,u,,7.837778,47.661389,,,,,0.0,0.0
1.0,Fegersheim bei Strasbourg,,"48,490556","7,680278",NN,NN,Elsass,Elsass,,,,7.680278,48.490556,,,,,,
1.0,Fellanden am Greifensee,,"47,371944","8,640007",NN,NN,CH,CH,,,,8.640007,47.371944,,,,,,
5.0,Ferrette,,"47,49388889","7,315833333",1450,1450,Elsass,Elsass,,,,7.315833333,47.49388889,1450.0,1450-1499,,,,
6.0,Fickingen Fuckingen (Saarland),,,,1531,1531,WMD,WMD,,,,,,1531.0,1500-1549,,,,
1.0,Flaach bei Andelfingen,,"47,57666","8,609438",NN,NN,CH,CH,,u,,8.609438,47.57666,,,,,0.0,0.0
3.0,Flieden bei Schlüchtern,,"50,42","9,57",1442,1442,MDT,Hessen,,,,9.57,50.42,1442.0,1400-1449,,,,
1.0,Fossenhelde = Fuchshöhe bei Diez,,"50,370833","8,015833",1444,1444,MDT,WMD,,,,8.015833,50.370833,1444.0,1400-1449,,,,
3.0,"Franken, ordnung des Kampfrechts am Landgericht zu Franken",Franken (Bad Weißenstadt),"50,08924","11,92019",1609,1609,OOD,Franken,,au,,11.92019,50.08924,1609.0,1600-1649,,,1.0,1.0
2.0,Frauenberg (bei Zülpich),,"50,684167","6,738889",1559,1559,WMD,WMD,,au,,6.738889,50.684167,1559.0,1550-1599,,,1.0,1.0
4.0,Frauenfeld,,"47,55606","8,89795",NN,NN,CH,CH,,,,8.89795,47.55606,,,,,,
5.0,Freudenstadt,,"48,46333333","8,411111111",1429,1429,WOD,Baden,,,,8.411111111,48.46333333,1429.0,1400-1449,,,,
2.0,Fritzdorf bei Remagen,,"50,595998","7,090173",1515,1515,WMD,WMD,,,,7.090173,50.595998,1515.0,1500-1549,,,,
5.0,Fulda,,"50,555894","9,681372",1435,1435,MDT,Hessen,,,,9.681372,50.555894,1435.0,1400-1449,,,,
5.0,"Gebhardswil, Ufhofen und im Ruetlen",Gebhardswil,47,9,1466,1466,CH,CH,,u,,9.0,47.0,1466.0,1450-1499,,,0.0,0.0
6.0,"Gehrde (bei Deister, Leine)",,,,1675,1675,NDT,Niedersachsen,,au,,,,1675.0,1650-1699,,,1.0,1.0
6.0,"Gehrde (bei Deister, Leine)",,,,1594,1594,NDT,Niedersachsen,,,,,,1594.0,1550-1599,,,,
6.0,Geisenfeld bei Ingolstadt,,"48,683889","11,611389",NN,NN,OOD,Baiern,,au,,11.611389,48.683889,,,,,1.0,1.0
4.0,Geisweiler Kanton Hochfelden,,"48,788056","7,505",1550,16. Jh.,Elsass,Elsass,,,,7.505,48.788056,1550.0,1550-1599,,,,
1.0,Gerau bei Darmstadt,,"49,921389","8,481806",NN,NN,MDT,MDT,,,,8.481806,49.921389,,,,,,
